score;app;review;label
5;Gojek;sejauh pemakaian selama ini saya hampir tidak pernah mendapatkan pengalaman buruk kecuali 12 kasus driver beralasan kejauhan dan minta saya cancel mohon pertahankan kepuasan tetap kasih promo bagi konsumen tanpa merugikan mitra;1
1;Maxim;dahal ya bagus ini apk tpi driver nya banyak yang nolak dengan alasan hujan yakali mesen sepeda dahal mesen pakek mobil huft;1
3;Maxim;nyari terapisnya lama bngt gak dpt2 tp emang murah sih minta tolong di map nya ditambahi nama jalan klu mantau driver ato talent sampai mana biar gampang thx;1
1;Gojek;kecewa sama driver gocar karna sering cancel pelanggan disabilitas kemarin cancel 5 kali perbaiki layanan dulu;0
1;Gojek;tarif mahaaal potongan buat driver 30 lebih kasian woi sama drivernya mereka yang kerja si gojek yang nguntungin kayak zaman kolonial aja;1
1;Gojek;mulai agak kecewa dengan driver gojek di kota semarang beberapa yang cara supiran motoran nya ugalan arogan di ingetin marah dll;1
5;Gojek;seharusnya di aplikasi di berikan tutorial biar paham cara menggunakannya biar gak salah paham sama driver gopartner;1
1;Gojek;mau bayar cicilan paylaterpinjam jadi gabisa karena app nya kebanyakan fitur jadi berat dari dulu selalu problematik sistem nya gojek;1
1;Gojek;goride nya error pesen sekali yang datang dua pengemudi ini sangat merugikan orang maupun pengemudinya mohon di fix;0
1;Maxim;drivernya parah penumpang disuruh bayar lebih padahal parkir dan tol sudah kami bayar tetap minta lebih dan alasannya buat biaya layanan niatnya pengen agak murah dari sebelah malah justru lebih mahal dari si biru;1
5;Gojek;terimakasih atas respon nya dan bantuan nya bintang nya aku kasih 5 sukses terus untuk gojek;1
1;Grab;wahai customer yg budiman kalo kasih rate jangan tega kasihan driver kalo di kasih rate jellek langsung anyep ga sehari bermingguminggu kasihan kalo punya keluarga udah susah lu bikin susah lu bayar juga ga mahal pikirin keluargs driver juga jangan tega jadi manusia punya empati;1
5;Grab;map yg di grab car tidak sesuai titik jemputnya serta titik sampainya tolong diperbaiki agar singkron dengan titik jemput n sampainya kasihan drivernya di ajak muter2 sama map grab karena tidak sesuai;0
1;Gojek;aplikasi payah kalau pesan gocar drivernya pada gak bergerak dari posisi awal good job maxim dan grab;0
5;Gojek;saya melakukan penarikan udah lebih dari 6 hari dana saya belum masuk setelah di telfn csnya malah disuruh email udah di email tapi ga ada balasan bagaimana pihak gojek tolong di baca yaa kalo masalah kecil aja ga bisa di tanggapin pelanggan bisa beralih;0
1;Gojek;tolong sistem jgn seperti penjajah kasian aceng tarif costumer 12500 driver dpt 5000 aplikasi 7500 seperti penjajah ekonomi;1
4;Gojek;maaf apakah ada yg mengalami kendala yg sama dg saya terkadang saya gak bs klik unt membuka chat dan telp dr gojek tidak berdering apakah krn gangguan sinyal atau bagaimana;0
5;Grab;sy pingin naik greb tapi tidak bisa mengisi daftar nya jadi tidak bisa pesengimana caranya;1
1;Gojek;kasihan driver cuma 8800saya beli bakso ongkirnya di apk 15200padahal jaraknya gk sampe 1kmgila nih gojek;1
5;Gojek;tolong di perbaikin goride hemat nya selalu hilang terusan padahal sebelumnya ada terus pake goride hemat sangat membantu saya karena bukan sekali atau 2 kali saya pakai tapi selalu pulang kerja sangat menghemat ongkos saya jadi tolong perbaiki;1
4;Gojek;terkadang dpt notifikasi dr gojek dh gajian ngeledek aj kerja jg kagak motr kagak;1
5;Maxim;terima kasih sudah menyediakan aplikasi ojol yang murah dan membantu serta tidak segan memberi voucher kepada pelanggannya semoga sukses selalu;1
3;Gojek;selebihnya sih udh oke tp sebelnya pas hujan mau pesen makan lagi laper nya susah bgt dpt driver pdhal hujan nya udh reda;1
1;Gojek;gojek tolong perbaiki lagi waktu login verifikasi wajah selalu gagal pencahayaanlahkurang teranglah nunggu berapa saat intinlah buat login aja ribet cocok bintang 1 dululah;1
1;Gojek;hujan gak bisa dpt driver banyak yang nolak karena tidak ada mantol atau jas hujan sangat minim untuk driver;1
1;Gojek;maaf lama dan sistemnya nganter penumpang dulu mahal tapi pelayanan tidak oke mahal ga papa asal cepat sdh lama mahal lagi;1
1;Maxim;driver banyak yg ga jujur 3x pesan harga semua dilebihkan saya bukan masalah nominal nya tpi kejujuran;1
1;Gojek;gw sangat kecewa dgn banyak nya driver gocar pd sombong di saat hujan deras mereka malah nolak rejeki klw lo gk mw narik matiin aja hp lo byutusan langit;1
5;Maxim;amang nya sabar nungguin pelangga beli ayam dulusehat buat pejuang rupiah di seluruh penjuru semoga bahu kalian selalu kuat dlm mencari nafkah yang halal nyetir nya pelan pak sopiranak istri slalu nunggu d rumah;1
1;Gojek;saya pesen gojek tapi gak kesini sampe saya ketinggalan kereta karena nungguin gocar nya saya bener bener rugi 1200juta;1
2;Gojek;sering dikasih gojek yang jauh banget dari tempat penjemputan padahal yang dekat rumah banyak driver gojek;1
4;Maxim;tolong tambahkan fitur blokir driversupaya menghindari driver yg bikin risih costumerjujur ingin sekali maxim menyediakan fitur ini supaya costumer apalagi yg anak sekolahan aman dan tidak mencemaskan orang tua di rumah terimakasih maxim;1
4;Maxim;apk nya si bagus bgt tapi kadang sebel aja sama beberapa driver yg lemot bbrpa kali naik maxim bikin telat kerja dan juga untuk alamatnya blm lengkap;1
3;Gojek;kl pesen go car susah ga ada yg mau mau jarak jauh dekat berkali2 dicancel supirnya harga yg tentuin dr aplikasi discpun langsung terpasang otomatis males nunggunya lamaaaaaaaaaa;1
5;Maxim;terima kasih buat abang maxim nya udh ramah sama penumpang udh mau nunggu juga jarang dapet ojol yg ramah seperti ini pokonya the best;1
1;Gojek;demiallah disaat butuh kayak gini bener2 driver nggk gerak sedih bngtt waktu deadline mepet juga sumpahh sakit hati bgttt;1
3;Maxim;bagus aslinya tapi drivernya sering cancel jadi kasihan yang dapat driver yang jemputnya dari jauh saran aja khusus driver yg cancel padahal dekat dr titik harus dikasih hukuman pengurangan rating sebesar 05 trs kalau rating dibintang 3 diperlama dpt penumpang;1
5;Maxim;terimakasih selain gercep juga ramah baru pertama kali make jasa gojek online dan g salah milih maxim jadi aplikasi;1
1;Gojek;sudah 2 kali pesan gocar alamat tujuan dari aplikasi tidak sesuai dengan yang saya pesan setelah saya edit alamat tujuannya ongkosnya naik lebih dari 2 kali lipat;0
4;Grab;ko sy mau daftar dsru masukin lokasi tpi gk muncul muncul yah lokasi ny udah sy ketik tp blm muncul yg di bawahnya kya masih mencari lokasi trs pdhl klo buka yg lain jaringan aman2 aja;0
1;Grab;gak lgi lagi deh pke grab care kata nya diskon pas datang aplikasinya minta di cansel trus harga nya beda sama di aplikasi;1
3;Gojek;saran buat aplikator gojek wilayah jawa timur sekitarnya harga gojek buat driver tidak manusiawi dan oderan estafet ke driver sangat lama penjemputan mohon di kaju ulang;1
1;Gojek;pesen gocar berapa kali batal batal teruss pada kaga mau cari duit apa gimna sih;1
4;Gojek;aplikasi nya bagus tapi harga nya berubah berubah terus cuma berapa menit aja pas mau pesan harga nya udah naik lagi ga jelas tolong di perbaiki lagi gojek;1
5;Gojek;aplikasi yg menyenangkan dan memudahkan untuk segala kebutuhan saya sangat senang dengan adanya gojek kapan dan di mana pun sangat membantu;1
4;Maxim;driver harus di pilih2 yg baik2 akhlaknya barusan dpt ojol sdh marah 2 minta ongkir 2x lipat gilaaaa;1
3;Gojek;tak edit reviewnya banyak promo grab car yang memang murah bgt tapi pas dipake sama driver tiba2 dibatalkan seenaknya atau dilempar2 tanpa konfirmasi;1
5;Maxim;saya berlangganan maxim sudah ber tahun2 tapi saat ini tidak bisa update karena no hp hangusbagaimana caranya supaya bisa mengginakan jasa ojek maxim mohon infonya terimakasih;0
1;Gojek;tolong yach paylaternya diperbaiki saya sudah bayar itu tagihannya kenapa belum juga muncul notifikasi lunasnya error kok disaat mau limit jatuh tempo klo masih seperti ini aplikasi nya gojek saya tutup selamalamanya terimakasih;0
5;Gojek;terimakasih sudah menjadi bagian perjalanan dan kegiatan sy tingkatkan selalu pelayanan dan kesejahteraan pengemudi tuhan memberkati aamiin;1
1;Grab;drivernya tidak profesional karena harga gocar nya 6500 langsung minta dibatalkan dan menjadi alasan karena murah nya gocar jarak penjemputan nya jauh dan langsung minta di batalkan;0
5;Gojek;gmn caranya login kembali ke akun yg logout hanya menggunakan nomor hp dikarenakan email yang lama sudah tidak aktif;0
4;Maxim;aplikasi ini sudah lama saya gunakan untuk pergi transportasi di sekitar jakarta harganya sangat ekonomis namun untuk map driver masih perlu ditingkatkan;1
4;Gojek;kalau bisa di kendaraan yg masih layak pake biar cepat ga ada keterlambatan sampai di tujuan juga di respon harus lebih cepat tanggapi trimakasih sukses slalu buat gojek;1
1;Grab;bisa bisa nya akun saya di tangguhkan cok gua bukan driver tapi kenapa di tangguhkan akun saya;0
3;Gojek;semenjak banyak pilihan opsi mobil banyak driver yg maen cancel2 aja jadi kalo pilihan go car yg biasa udah lama di cancel pula payah lah;1
1;Gojek;gojek makin kesini makin kurang nyaman drivernya banyak yang kurang ramah terutama pas pesan gocar setiap pesan gocar xl malah dimarahin drivernya karna ada 6 orang padahal fitur xl untuk 46 orang maaf bgt gojek tolong diperhatikan lagi untuk sikap drivernya;0
1;Gojek;punya driver ajarin banyak map lah apa coba di tunggu 9 mnit jadi 30 mnit malah ambil jalan muter jauh yg beenr kau rekrut driver;0
1;Gojek;tolong lah di update yg bener cari lokasi aja selalu ke arah sebaliknya cari driver berjam jam sampe di cancel mulu mendadak sama driver nya pelayanan nya buruk sekali aplikasi ini;0
4;Maxim;hati dengan oknum driver yg ga bener pengalaman saja tadi pagi saya dipaksa buat dianterin sampai rumah padahal saya hanya pesan sampai terminal saja tapi saya tetep tidak mau karena sudah takut drivernya ga sopan;0
1;Maxim;argo tidak sesuai pemesanan awal 13 600 kenapa pas selesai trip malah jadi 20100 ga ngerti permainan dari driver apa emang permainan dari aplikasinya jujur aja dr awal drpda tipu kek gini kesian orangbyg bawa uangnya pas2an;0
1;Gojek;akhir akhir ini harganya gak masuk akal mesen gojek buat ke kampus biasanya harganya normal ini tiba tiba naik sampe 2 kali lipat dibanding sama aplikasi sebelah harga ttp normal;0
1;Gojek;masak reviu akun spaylatter sudah lebih 6 bulan gelooo lu gojek mending hapus nih aplikasinggak guna banget;0
5;Gojek;terima kasih sama cs dan timnya yang akhirnya saya bisa pindah ke device baru saya tolong pihak gojek harus naikkan gaji mereka karena mereka sudah membantu saya memindahkan akun saya ke device baru;1
5;Grab;alhamdulillah untuk saat ni selalu dapat driver yg baik dan ramah semoga selalu menjaga keselamatan penumpang nya aamiiiin allahumma aamiiiin;1
1;Gojek;hadeh aplikasi sudah bagus saya pesan perjalanan klatakantanggul sempet di terima sm drivernya lalu 3 mnt setelahnya hilang mungkin di cancel dr drivernya males bgt klo uda begitu pdhl bayar ga gratis nama drivernya muhamad zaini kecewa aja si klo ada fitur cancel gt wkwk;0
5;Gojek;aku sangat senang memakai gojek respon dan pelayanan customer sangat cepat dan tepat terima kasih gojek indonesia telah hadir untuk kamu;1
2;Gojek;kenapa mau puasa malah gojek susah dan mahal banget biasanya 900010000 skrg jadi 40000 dikira semua org banyak duit tu bolak balik aja dah 80000 kau pikir la pake logika;0
1;Maxim;drivernya pada kaga jelas dan lelet juga masa gua udah sesusai titik di bilang nggak sesuai padahal udah berdiri di titik gua;0
1;Grab;makin kesini makin jelek saya sering tlat gara kata driver grab map gk akurat tlong dprbaiki tau balikin lagi google map biar costumer gk pindah ke apk se belah;0
1;Gojek;ini emailku kok udh kedaftar gojekmau buka akun tapi lupa pakai nomer yg manapemulihan akun tetep gbisatrus caranya gmn;0
1;Grab;kapok aku pke grab baru kali ini aku di bikin kapok gak dpt driver haruss cancel gak customer yg hrus nunggu 2jam bhkan bisa lebih bikin kapok tahun tahunan pake aplikasi ini baru kali ini aku di bikin bener2 emosi;0
1;Maxim;titik dalam map harap di update dari segi titik maps indrive masih jauh lebih bagus kasih fiture foto dalam chat untuk memudahkan konsomen dan driver;1
2;Maxim;terimakasih untuk yang buat aplikasi maxim yang sangat membantu para orangorang yang sudah cari transportasi tapi tolonglah untuk kedepan aplikasi kalau ada pelanggan mau daftar atau mau pakai jasa maxim tolong di sertakan foto terimakasih;1
5;Gojek;sangat membantu ketika kita butuh waktu cepat dan keadaan mendadak dan sangat membantu pendapatan ekonomi sebagai mintra kerja gojek untuk drivernya;1
5;Maxim;alhamdulilah selama menggunakan drive dari maxim sy mrasa puas syukran zakalahu namun sayang link blm bs di simpan sperti scara automact;1
5;Gojek;ok bangeetttmembantutp terkadang ada jg driver yg sdh dipickup tp ngk bertanggung jawabmalah minta dibatalkansangsi tegas seperti itungk niat dan bikin jelek nama driver yg mmng bagus kinerja kerjanyasemngaatt dan sukses sllu gojek;0
5;Gojek;sangat membantu semoga makin baik lagi untuk gocar tolong dicarikan driver yg dekat kl jauh suka lama nunggu dan kad ang drivernya minta di cancel;1
3;Maxim;tolong untuk pelanggan yang memakai jasa maxim harap dilakukan verifikasi ktp terlebih dahulu karena sudah banyak penipuan kasihan para para driver maxim;1
1;Gojek;driver sekarang banyak yg minta parkir di karenakan yg di dapat cuma 5rb sedangkan pembeli bayar 14rbsangat di sayangkan;1
5;Gojek;alhamdulillah selalu membantu saat membutuhkan transportasi kapan saja di perlukan semakin banyak inovasi untuk kenyamanan penumpang nya sangat membantu;1
1;Maxim;tolong di cross cek driver atas nama novriza ramadhani argata motorcycle bewarna merah nopol h4533yq rating di apk 42 tolong dia sudah mengancam dan memeras saya saya ada bukti chatnya kejadian 23 februari 2025 sekitar pukul 2200 wib;0
1;Gojek;cari driver skrg susah cocok dikasi bintang segini driver pilih kasih semua mending pindah ke sebelah aja;1
5;Gojek;bintang yg berbicara dulu saya pernah tibatiba dapat voucher dari gojek senilai rp 1000000 untuk 10x perjalanan langsung masuk ke akun gojek saya;0
4;Gojek;aplikasisi hanya untung untuk yg punya aplikasitapi abang ojeknya tsk dpat seberapa makanya saya lebih milih maxm daripada akun gojekcuma mikirin buat yg pnya aplikasi buat apa;1
1;Gojek;gojek tolong perbaiki dong saya heran banget saya udah cancel ojek malah dikasih makin jauh lokasinya kan heran orang mau kemana mana gak bisa ngendelin gojek;1
1;Gojek;ini apk bikin para ojol jd gak bisa makan karena kena suspend 1 minggu pdhl numpang nedung hade;1
1;Grab;tolong driver grab untuk diedukasi terkait tarif krna ngeluh trs n menjebak penumpang mnta tambhan ongkos 20ribu n ketika sudah jalan minta dimatikan aplikasi untuk dibayar tunai atau tf langsung ke driver;0
1;Gojek;pelayanan aplikasi nya buruk bgt selalu dicariin driver dari titik yg sangat jauh padahal dket titik jemput banyak tolong deh di bnerin lagi kinerjanya jgn ky orang amatiran baru kemarin bikin aplikasi deh;1
5;Gojek;aplikasinya bagus ada promo yang buat jadi lebih murah bagi pengguna baru jadinya gojek lebih nyaman dan seru;1
5;Maxim;trimakasih terbantu banget dgn driver maxim semoga pelayanan maxim semakin hari semakin baik driver juga ramah dan bersih;1
1;Gojek;kenapa harus ada verifikasi muka orang tua saya sudah meninggal gimana mau verifikasi muka ya padahal masih ada sisa uang di gojek;1
4;Gojek;sampai hari ini gojek is the best for mesya sudah pakai gojek sejak tahun 2015 tp sya masih simpan 1 bintang lg karena saya ga dikasih fasilitas pinjam paylater sedangkan yg baru pakai bbrp bulan langsung dikasih kecewa saya kenapa demikian bagaimana penilaiannya;1
4;Gojek;aplikasi overall bagus selama dari sma kls 2 sampe kuliah smstr 6 pelayanan selalu memuaskan driver sangat terlatih;0
2;Gojek;kesel banget kalo nyari driver ngga dapet bisa sampe satu jam lebih ngga dapet padahal posisi di jakarta kota dan bukan jam sibuk kerja;0
1;Gojek;kecewa banget sumpah gak mau lagi pakek nih apk nunggu driver nya lama padahal udah pake prioritas masih aja nunggu lama;1
1;Gojek;susah bgt cari driver dibanding grab bnr bnr ga dapet sama sekali kalo grab aku peaen lgsg ada driver yang mau ambil;1
1;Gojek;susah cari driver gojek kebanyakan kasih promo murah tapi percuma gada yang maj ambil mending jangan pake gojek pake aja maxim;1
1;Gojek;driver nya payah payah mahal doanghujan hujan ga ada yang ngambil padahal udah nyalain pencarian cepat mendingan aplikasi kuning udah murah langsung diambil lagi;1
